mp_id	fullname	year	guid	format	decl_url
2308	Развадовський Віктор Йосипович	2014	d761cb01-01ca-4f3a-8d45-53524546b7af	json	http://itd.rada.gov.ua/declview/Home/Main/2308/2014
2308	Развадовський Віктор Йосипович	2015	ca2b99cf-b3ba-4a15-8e7e-93799743c52c	json	http://itd.rada.gov.ua/declview/Home/Main/2308/2015
18414	Ревега Олександр Васильович	2013	b5333153-0709-4cd0-8a5d-39081408fa0f	json	http://itd.rada.gov.ua/declview/Home/Main/18414/2013
18414	Ревега Олександр Васильович	2014	0a1e4bba-0d25-4a28-87ec-07f369b06929	json	http://itd.rada.gov.ua/declview/Home/Main/18414/2014
18414	Ревега Олександр Васильович	2015	ead7458c-a9ad-4210-89d8-aab2743eda4c	json	http://itd.rada.gov.ua/declview/Home/Main/18414/2015
18129	Река Андрій Олександрович	2013	9f9e28b7-21af-43ec-8ad3-3470d32610f6	json	http://itd.rada.gov.ua/declview/Home/Main/18129/2013
18129	Река Андрій Олександрович	2014	8663e5b7-4826-40b2-8b06-adb5162aa058	json	http://itd.rada.gov.ua/declview/Home/Main/18129/2014
18129	Река Андрій Олександрович	2015	911b63d4-805f-47ed-800b-81044eee7642	json	http://itd.rada.gov.ua/declview/Home/Main/18129/2015
9123	Рибак Іван Петрович	2013	0ba041f6-0361-47b5-8854-8cc4443551fd	json	http://itd.rada.gov.ua/declview/Home/Main/9123/2013
9123	Рибак Іван Петрович	2014	4b23a957-62d7-4ef1-80dc-fc48efc7b027	json	http://itd.rada.gov.ua/declview/Home/Main/9123/2014
9123	Рибак Іван Петрович	2015	04f03afc-b8c3-4575-874c-574980709e0b	json	http://itd.rada.gov.ua/declview/Home/Main/9123/2015
18053	Рибалка Сергій Вікторович	2013	14add779-54c8-4225-8769-3a6e10d620f9	json	http://itd.rada.gov.ua/declview/Home/Main/18053/2013
18053	Рибалка Сергій Вікторович	2014	30b4be40-8086-49e9-8702-3928202642c0	json	http://itd.rada.gov.ua/declview/Home/Main/18053/2014
18053	Рибалка Сергій Вікторович	2015	817ce3de-55c7-49f1-80d2-d9dc36a932e9	json	http://itd.rada.gov.ua/declview/Home/Main/18053/2015
18130	Рибчинський Євген Юрійович	2013	596d0818-c640-46ea-8841-c6f4906fbc86	json	http://itd.rada.gov.ua/declview/Home/Main/18130/2013
18130	Рибчинський Євген Юрійович	2014	215104de-07d4-4d10-8ff2-605e4a9d1406	json	http://itd.rada.gov.ua/declview/Home/Main/18130/2014
18130	Рибчинський Євген Юрійович	2015	d4356282-571d-498c-8a21-42e602c03576	json	http://itd.rada.gov.ua/declview/Home/Main/18130/2015
20105	Ричкова Тетяна Борисівна	2015	2bed228c-fc78-4453-8518-510983940071	json	http://itd.rada.gov.ua/declview/Home/Main/20105/2015
18131	Розенблат Борислав Соломонович	2013	c9466ad3-68da-417d-853b-8ee988d3e64f	json	http://itd.rada.gov.ua/declview/Home/Main/18131/2013
18131	Розенблат Борислав Соломонович	2014	86f6fcdf-d667-4ef4-8c2e-478471acda9f	json	http://itd.rada.gov.ua/declview/Home/Main/18131/2014
18131	Розенблат Борислав Соломонович	2015	8b4f25e4-d578-4bc6-8b47-cfc8082b0c09	json	http://itd.rada.gov.ua/declview/Home/Main/18131/2015
3008	Розенко Павло Валерійович	2013	771e0ff6-f175-4d65-830a-b0d6180232d8	json	http://itd.rada.gov.ua/declview/Home/Main/3008/2013
18029	Романова Анна Анатоліївна	2013	03edfd9c-2d76-4e24-8b35-393d7c8215e7	json	http://itd.rada.gov.ua/declview/Home/Main/18029/2013
18029	Романова Анна Анатоліївна	2014	027e9315-eec6-4c3e-8757-3f28d9423093	json	http://itd.rada.gov.ua/declview/Home/Main/18029/2014
18029	Романова Анна Анатоліївна	2015	fd3319e4-a273-4d2d-8b0c-33dde245c386	json	http://itd.rada.gov.ua/declview/Home/Main/18029/2015
18245	Романовський Олександр Володимирович	2013	6129f008-0dc2-4e67-810d-93fcd8db6038	json	http://itd.rada.gov.ua/declview/Home/Main/18245/2013
18245	Романовський Олександр Володимирович	2014	4e7a4df7-6ac5-4308-8b34-d2dc39549c90	json	http://itd.rada.gov.ua/declview/Home/Main/18245/2014
18245	Романовський Олександр Володимирович	2015	57c2b8cd-ac93-4e31-8d42-d23e99138022	json	http://itd.rada.gov.ua/declview/Home/Main/18245/2015
18132	Романюк Віктор Миколайович	2013	3f5ba3ce-f6fe-4283-836c-9c987ffe94b1	json	http://itd.rada.gov.ua/declview/Home/Main/18132/2013
18132	Романюк Віктор Миколайович	2014	fdc8cbe9-dfda-4115-8afe-c9eb3fbf5dd7	json	http://itd.rada.gov.ua/declview/Home/Main/18132/2014
18132	Романюк Віктор Миколайович	2015	9c8ec404-9011-473a-8e78-f33f53f6a4f8	json	http://itd.rada.gov.ua/declview/Home/Main/18132/2015
10096	Романюк Роман Сергійович	2013	0192feca-62ca-47f9-88b3-054e117f00fe	json	http://itd.rada.gov.ua/declview/Home/Main/10096/2013
10096	Романюк Роман Сергійович	2014	b8f0df86-e151-4741-8909-c8120d9e1296	json	http://itd.rada.gov.ua/declview/Home/Main/10096/2014
10096	Романюк Роман Сергійович	2015	4c86c44d-290e-4886-8497-84db0dd53b7d	json	http://itd.rada.gov.ua/declview/Home/Main/10096/2015
16430	Рудик Сергій Ярославович	2013	cd641d89-6c5d-4fbe-8631-d09a5b590854	json	http://itd.rada.gov.ua/declview/Home/Main/16430/2013
16430	Рудик Сергій Ярославович	2014	875f9ff4-e8f3-41ab-8c42-ce8ee1ff6a6b	json	http://itd.rada.gov.ua/declview/Home/Main/16430/2014
16430	Рудик Сергій Ярославович	2015	8fefaf24-1c75-4b7f-8217-d5da9d7e9012	json	http://itd.rada.gov.ua/declview/Home/Main/16430/2015
18056	Рябчин Олексій Михайлович	2013	3575dc7e-3381-484e-8d21-8210df3bb1e5	json	http://itd.rada.gov.ua/declview/Home/Main/18056/2013
18056	Рябчин Олексій Михайлович	2014	043b88b4-4168-4297-867c-9b5585df70f1	json	http://itd.rada.gov.ua/declview/Home/Main/18056/2014
18056	Рябчин Олексій Михайлович	2015	a1445bd3-bd21-484d-846f-18018a7b209c	json	http://itd.rada.gov.ua/declview/Home/Main/18056/2015
5582	Сабашук Петро Павлович	2013	244abb6d-6ffc-4cf6-831d-0b86fa8ab015	json	http://itd.rada.gov.ua/declview/Home/Main/5582/2013
5582	Сабашук Петро Павлович	2014	f27162dd-5cf5-4b60-86f7-14a9509e0b87	json	http://itd.rada.gov.ua/declview/Home/Main/5582/2014
5582	Сабашук Петро Павлович	2015	85a873df-1f83-4d20-8952-63927793860c	json	http://itd.rada.gov.ua/declview/Home/Main/5582/2015
19858	Саврасов Максим Віталійович	2015	c684c456-b8da-4d3e-89cd-d154fd035d01	json	http://itd.rada.gov.ua/declview/Home/Main/19858/2015
18166	Савченко Надія Вікторівна	2013	93d7940b-c09c-45d9-80e1-757bd352641d	json	http://itd.rada.gov.ua/declview/Home/Main/18166/2013
18166	Савченко Надія Вікторівна	2015	726bff8d-ccdb-4c01-8189-4dae61751488	json	http://itd.rada.gov.ua/declview/Home/Main/18166/2015
17988	Савченко Олексій Юрійович	2013	4826d90a-991b-4b21-8a9f-581dad205bad	json	http://itd.rada.gov.ua/declview/Home/Main/17988/2013
17988	Савченко Олексій Юрійович	2014	4a55a66f-a851-44a1-87d5-edb0577a370c	json	http://itd.rada.gov.ua/declview/Home/Main/17988/2014
17988	Савченко Олексій Юрійович	2015	e6d96495-1592-4d07-8384-5ce1e1d7b2ef	json	http://itd.rada.gov.ua/declview/Home/Main/17988/2015
15681	Савчук Юрій Петрович	2013	cf151e71-583c-4228-8c5a-45d885c9d19b	json	http://itd.rada.gov.ua/declview/Home/Main/15681/2013
15681	Савчук Юрій Петрович	2014	514adc39-b004-4321-8ea4-f8cb6e5c58ad	json	http://itd.rada.gov.ua/declview/Home/Main/15681/2014
15681	Савчук Юрій Петрович	2015	d1c75df5-b6ef-4152-846d-a6e1f6461c44	json	http://itd.rada.gov.ua/declview/Home/Main/15681/2015
18133	Сажко Сергій Миколайович	2013	d8d8c23a-8350-4d9d-8052-91cda4b80b6a	json	http://itd.rada.gov.ua/declview/Home/Main/18133/2013
18133	Сажко Сергій Миколайович	2014	dd0bf0ea-1b4e-4535-8058-41fde79c3d7c	json	http://itd.rada.gov.ua/declview/Home/Main/18133/2014
18133	Сажко Сергій Миколайович	2015	68deccad-e9f9-4359-8bf8-95899a8f7bfb	json	http://itd.rada.gov.ua/declview/Home/Main/18133/2015
5541	Святаш Дмитро Володимирович	2013	1fedd740-9252-4108-84e9-239d5cffe03c	json	http://itd.rada.gov.ua/declview/Home/Main/5541/2013
5541	Святаш Дмитро Володимирович	2014	5ce6c1ee-c7b9-467f-8bbb-3360fa3df5ae	json	http://itd.rada.gov.ua/declview/Home/Main/5541/2014
5541	Святаш Дмитро Володимирович	2015	002feb9a-5d95-4d1a-8b90-91de8d1872ba	json	http://itd.rada.gov.ua/declview/Home/Main/5541/2015
19405	Севрюков Владислав Володимирович	2014	2f05d8f0-a715-4413-8207-d53229525d16	json	http://itd.rada.gov.ua/declview/Home/Main/19405/2014
19405	Севрюков Владислав Володимирович	2015	9f6e4b84-0e1c-43ac-8c3d-ebbbe7377b67	json	http://itd.rada.gov.ua/declview/Home/Main/19405/2015
18026	Семенуха Роман Сергійович	2013	faf52204-0dd0-4df0-8759-c3889a5de3a8	json	http://itd.rada.gov.ua/declview/Home/Main/18026/2013
18026	Семенуха Роман Сергійович	2014	5d752ae7-2d10-44e8-8a73-7e6ec6349c74	json	http://itd.rada.gov.ua/declview/Home/Main/18026/2014
18026	Семенуха Роман Сергійович	2015	a2acd94f-aeeb-4e26-80db-d809c45a4fac	json	http://itd.rada.gov.ua/declview/Home/Main/18026/2015
18003	Семенченко Семен Ігорович	2013	559e26f1-6ee1-428a-8a7f-91baa8f3f1c3	json	http://itd.rada.gov.ua/declview/Home/Main/18003/2013
18003	Семенченко Семен Ігорович	2014	6d371279-10b6-4775-816b-a10bcc78653d	json	http://itd.rada.gov.ua/declview/Home/Main/18003/2014
18003	Семенченко Семен Ігорович	2015	e532cab9-3270-4c0d-8b50-7a9de86f530f	json	http://itd.rada.gov.ua/declview/Home/Main/18003/2015
1908	Семерак Остап Михайлович	2013	1319abcf-eeba-4633-8b77-d7267a8c9a63	json	http://itd.rada.gov.ua/declview/Home/Main/1908/2013
1908	Семерак Остап Михайлович	2014	cd963f0e-468d-479b-8bec-3fe9da23f407	json	http://itd.rada.gov.ua/declview/Home/Main/1908/2014
18020	Сидорович Руслан Михайлович	2013	e56e0f27-d250-4bc4-83ee-d37b312d32a3	json	http://itd.rada.gov.ua/declview/Home/Main/18020/2013
18020	Сидорович Руслан Михайлович	2014	303881a5-d323-4f97-8270-4d1baeaac2b0	json	http://itd.rada.gov.ua/declview/Home/Main/18020/2014
18020	Сидорович Руслан Михайлович	2015	c4f0c6b6-4b6b-41d2-8051-010f414ba9c4	json	http://itd.rada.gov.ua/declview/Home/Main/18020/2015
17954	Сидорчук Вадим Васильович	2013	675d4ad2-f1e2-4bd8-8680-bee27f136908	json	http://itd.rada.gov.ua/declview/Home/Main/17954/2013
17954	Сидорчук Вадим Васильович	2014	9b7d43b5-2496-4e3a-823b-021bb9b7b8b7	json	http://itd.rada.gov.ua/declview/Home/Main/17954/2014
17954	Сидорчук Вадим Васильович	2015	6e496319-7ca9-42df-8f46-0e174dbe0a2c	json	http://itd.rada.gov.ua/declview/Home/Main/17954/2015
18047	Силантьєв Денис Олегович	2013	92039fb1-3773-4c37-85d2-6e06607b08c1	json	http://itd.rada.gov.ua/declview/Home/Main/18047/2013
18047	Силантьєв Денис Олегович	2014	e1673ce2-942d-4f62-8598-87eceb7338df	json	http://itd.rada.gov.ua/declview/Home/Main/18047/2014
18047	Силантьєв Денис Олегович	2015	b452fa0e-b4ce-492a-80f6-3ae1e37311e7	json	http://itd.rada.gov.ua/declview/Home/Main/18047/2015
3180	Сироїд Оксана Іванівна	2013	dc961ffa-8438-4cd0-82e8-97928ab1fb59	json	http://itd.rada.gov.ua/declview/Home/Main/3180/2013
3180	Сироїд Оксана Іванівна	2014	46699321-b15d-42b7-82c8-e7eeca5725ec	json	http://itd.rada.gov.ua/declview/Home/Main/3180/2014
3180	Сироїд Оксана Іванівна	2015	3033e590-ce71-439e-8d9c-37869f1cffe8	json	http://itd.rada.gov.ua/declview/Home/Main/3180/2015
18024	Сисоєнко Ірина Володимирівна	2013	d8378e54-d120-477a-828f-3635a3b0357c	json	http://itd.rada.gov.ua/declview/Home/Main/18024/2013
18024	Сисоєнко Ірина Володимирівна	2014	ca2ba52e-f167-4a40-8718-bad5a1361065	json	http://itd.rada.gov.ua/declview/Home/Main/18024/2014
18024	Сисоєнко Ірина Володимирівна	2015	68b4dbcb-1639-4adc-8e44-d048731c0255	json	http://itd.rada.gov.ua/declview/Home/Main/18024/2015
18033	Скорик Микола Леонідович	2013	951b9ad5-0209-4b90-89c2-c74f55d8e9b4	json	http://itd.rada.gov.ua/declview/Home/Main/18033/2013
18033	Скорик Микола Леонідович	2014	80c2541f-c357-4c18-892a-d505c2d5911b	json	http://itd.rada.gov.ua/declview/Home/Main/18033/2014
18033	Скорик Микола Леонідович	2015	3f083122-4a5d-4a59-8509-a6c35822d446	json	http://itd.rada.gov.ua/declview/Home/Main/18033/2015
18004	Скрипник Олексій Олексійович	2013	3d26768d-5050-495a-825a-359edbe1c781	json	http://itd.rada.gov.ua/declview/Home/Main/18004/2013
18004	Скрипник Олексій Олексійович	2014	f72ea1ea-b0e4-4de0-8f19-5281ffea802a	json	http://itd.rada.gov.ua/declview/Home/Main/18004/2014
18004	Скрипник Олексій Олексійович	2015	7b6e3cde-2257-4ee3-89f8-60e6c6a09731	json	http://itd.rada.gov.ua/declview/Home/Main/18004/2015
18051	Скуратовський Сергій Іванович	2013	7a025f80-f665-430c-8744-abae4546a0cf	json	http://itd.rada.gov.ua/declview/Home/Main/18051/2013
18051	Скуратовський Сергій Іванович	2014	aa687ae2-576c-4a4b-80dd-e5be785790cf	json	http://itd.rada.gov.ua/declview/Home/Main/18051/2014
18051	Скуратовський Сергій Іванович	2015	42c0c481-73bd-4d1d-8821-8862a0acbce3	json	http://itd.rada.gov.ua/declview/Home/Main/18051/2015
18012	Соболєв Єгор Вікторович	2013	794a665f-dc0c-46ba-828e-0726eb3eff9d	json	http://itd.rada.gov.ua/declview/Home/Main/18012/2013
18012	Соболєв Єгор Вікторович	2014	ac74e189-8434-48a1-8965-9901f522375f	json	http://itd.rada.gov.ua/declview/Home/Main/18012/2014
18012	Соболєв Єгор Вікторович	2015	57f05049-f5e0-4ef8-887a-2f18bdc1f2e5	json	http://itd.rada.gov.ua/declview/Home/Main/18012/2015
386	Соболєв Сергій Владиславович	2013	4fea4cb9-5d52-4ede-88de-17c249a62552	json	http://itd.rada.gov.ua/declview/Home/Main/386/2013
386	Соболєв Сергій Владиславович	2014	fb8afb0c-32a6-4b2c-8d0f-e1e15ed3e379	json	http://itd.rada.gov.ua/declview/Home/Main/386/2014
386	Соболєв Сергій Владиславович	2015	2f1c2758-653f-4643-8c1d-7f3f4603cbf8	json	http://itd.rada.gov.ua/declview/Home/Main/386/2015
18134	Соловей Юрій Ігорович	2013	0299e75c-e084-467d-8065-f2cf15693b24	json	http://itd.rada.gov.ua/declview/Home/Main/18134/2013
18134	Соловей Юрій Ігорович	2014	a21aa63a-10e8-44ac-888d-00be76eeedda	json	http://itd.rada.gov.ua/declview/Home/Main/18134/2014
18134	Соловей Юрій Ігорович	2015	b7b348d7-a06c-4c5d-85b3-5509a35f9e60	json	http://itd.rada.gov.ua/declview/Home/Main/18134/2015
18135	Солод Юрій Васильович	2013	bbb1c215-32ae-475f-81fc-21df9ca764bd	json	http://itd.rada.gov.ua/declview/Home/Main/18135/2013
18135	Солод Юрій Васильович	2014	f146395c-940f-48b8-8603-0e9571aae64e	json	http://itd.rada.gov.ua/declview/Home/Main/18135/2014
18135	Солод Юрій Васильович	2015	b7b434f8-77f1-4aee-89ed-fef1aab8b7de	json	http://itd.rada.gov.ua/declview/Home/Main/18135/2015
15769	Сольвар Руслан Миколайович	2013	a00ef7ba-f13b-44b8-8179-3ac0b0badbdb	json	http://itd.rada.gov.ua/declview/Home/Main/15769/2013
15769	Сольвар Руслан Миколайович	2014	824b3328-15e2-4b2d-8e63-015c936a4a08	json	http://itd.rada.gov.ua/declview/Home/Main/15769/2014
15769	Сольвар Руслан Миколайович	2015	742c0aa1-fd36-4245-8a80-8d4b9d012d9f	json	http://itd.rada.gov.ua/declview/Home/Main/15769/2015
17968	Соляр Володимир Миронович	2014	bccc1de0-425e-4c86-897e-8b5be3c0b355	json	http://itd.rada.gov.ua/declview/Home/Main/17968/2014
17968	Соляр Володимир Миронович	2013	cf6a4ea5-db1a-4181-8eae-eac7744ad688	json	http://itd.rada.gov.ua/declview/Home/Main/17968/2013
17968	Соляр Володимир Миронович	2015	fca556cc-b463-4f13-875f-20106b4f944a	json	http://itd.rada.gov.ua/declview/Home/Main/17968/2015
18010	Сотник Олена Сергіївна	2013	c3b30572-e794-48f5-8014-f8adce507445	json	http://itd.rada.gov.ua/declview/Home/Main/18010/2013
18010	Сотник Олена Сергіївна	2014	489e0809-d5d3-4412-8c2c-669d2b8376b1	json	http://itd.rada.gov.ua/declview/Home/Main/18010/2014
18010	Сотник Олена Сергіївна	2015	2122967e-6aec-4cbd-8ce5-20accd7ce1df	json	http://itd.rada.gov.ua/declview/Home/Main/18010/2015
12270	Сочка Олександр Олександрович	2013	f6229bc2-7cef-4093-858b-898536eb14e2	json	http://itd.rada.gov.ua/declview/Home/Main/12270/2013
12270	Сочка Олександр Олександрович	2014	8a8528a0-f37d-418e-89bc-908e2331e2ab	json	http://itd.rada.gov.ua/declview/Home/Main/12270/2014
12270	Сочка Олександр Олександрович	2015	3f1b46a3-bdbd-4b83-8e92-3e05b5c306ef	json	http://itd.rada.gov.ua/declview/Home/Main/12270/2015
18136	Співаковський Олександр Володимирович	2013	c5465de7-e54c-4e84-8358-a9779691f8e5	json	http://itd.rada.gov.ua/declview/Home/Main/18136/2013
18136	Співаковський Олександр Володимирович	2014	2bffa094-2c6b-46a0-8bca-3cd3de0e65a9	json	http://itd.rada.gov.ua/declview/Home/Main/18136/2014
18136	Співаковський Олександр Володимирович	2015	697361c6-8350-4f01-80c2-1a4d9b318283	json	http://itd.rada.gov.ua/declview/Home/Main/18136/2015
18137	Спориш Іван Дмитрович	2013	bcdb40f3-1eab-4ca9-8541-b1aa2ddb221b	json	http://itd.rada.gov.ua/declview/Home/Main/18137/2013
18137	Спориш Іван Дмитрович	2014	a15f08e0-f107-47bc-8bae-d56194f9cbad	json	http://itd.rada.gov.ua/declview/Home/Main/18137/2014
18137	Спориш Іван Дмитрович	2015	e5da660a-15e4-44f1-84d3-1b36cb46680e	json	http://itd.rada.gov.ua/declview/Home/Main/18137/2015
18138	Сташук Віталій Филимонович	2013	d459cad6-69c4-47e6-8caa-b94eae7999e5	json	http://itd.rada.gov.ua/declview/Home/Main/18138/2013
18138	Сташук Віталій Филимонович	2014	d0202bab-be27-4d4b-8ec9-fa5e6a38ef66	json	http://itd.rada.gov.ua/declview/Home/Main/18138/2014
18138	Сташук Віталій Филимонович	2015	1beb1e4d-7eac-45be-81cf-e0f8511472c4	json	http://itd.rada.gov.ua/declview/Home/Main/18138/2015
18220	Стеценко Дмитро Олександрович	2013	32c3f457-1403-4783-8fe4-b5978547b2c7	json	http://itd.rada.gov.ua/declview/Home/Main/18220/2013
18220	Стеценко Дмитро Олександрович	2014	2d1836b7-e7db-4c97-827a-56fb8914bbec	json	http://itd.rada.gov.ua/declview/Home/Main/18220/2014
18220	Стеценко Дмитро Олександрович	2015	c6d81470-bebd-4113-8808-d0f876e58db8	json	http://itd.rada.gov.ua/declview/Home/Main/18220/2015
11129	Стець Юрій Ярославович	2013	06977ab1-5092-4675-8dc8-99e96e051475	json	http://itd.rada.gov.ua/declview/Home/Main/11129/2013
11129	Стець Юрій Ярославович	2012	cdbfcddf-3f1d-44a5-8b92-afc321b531ce	json	http://itd.rada.gov.ua/declview/Home/Main/11129/2012
17379	Сторожук Дмитро Анатолійович	2013	9e981db1-c99b-4288-8d23-6ec77c102196	json	http://itd.rada.gov.ua/declview/Home/Main/17379/2013
17379	Сторожук Дмитро Анатолійович	2014	0e180ab5-50b1-4bb6-854a-5f7cb96f6c10	json	http://itd.rada.gov.ua/declview/Home/Main/17379/2014
17379	Сторожук Дмитро Анатолійович	2015	7b468033-5abc-4a05-886c-b26f76d80c6f	json	http://itd.rada.gov.ua/declview/Home/Main/17379/2015
18139	Сугоняко Олександр Леонідович	2013	26c638ba-ea6f-47fb-811e-adfcd87f17fb	json	http://itd.rada.gov.ua/declview/Home/Main/18139/2013
18139	Сугоняко Олександр Леонідович	2014	ab3f1768-5272-47a5-8b78-4307f0d8c53c	json	http://itd.rada.gov.ua/declview/Home/Main/18139/2014
18139	Сугоняко Олександр Леонідович	2015	69a1a7e7-2a1d-4cb7-855d-dca72bd37354	json	http://itd.rada.gov.ua/declview/Home/Main/18139/2015
11097	Супруненко Олександр Іванович	2013	1bfb84bf-3034-49db-826d-1549f599883c	json	http://itd.rada.gov.ua/declview/Home/Main/11097/2013
11097	Супруненко Олександр Іванович	2014	87d3fa83-6ee8-4dba-8f66-755dee573920	json	http://itd.rada.gov.ua/declview/Home/Main/11097/2014
11097	Супруненко Олександр Іванович	2015	f1fa7e8f-99a0-4242-82af-536424199bad	json	http://itd.rada.gov.ua/declview/Home/Main/11097/2015
11999	Суслова Ірина Миколаївна	2013	d8cfaa1e-b7be-49d3-84be-68629c793abf	json	http://itd.rada.gov.ua/declview/Home/Main/11999/2013
11999	Суслова Ірина Миколаївна	2014	4a23f749-7ced-46e0-890e-a091b4f9b1ce	json	http://itd.rada.gov.ua/declview/Home/Main/11999/2014
11999	Суслова Ірина Миколаївна	2015	7c6269ba-f726-425e-88ee-26c415c0c6b4	json	http://itd.rada.gov.ua/declview/Home/Main/11999/2015
17948	Сюмар Вікторія Петрівна	2013	ad0529e8-863b-420a-8eb2-91fb6a473a30	json	http://itd.rada.gov.ua/declview/Home/Main/17948/2013
17948	Сюмар Вікторія Петрівна	2014	4d84cfb9-f6da-4957-8f7c-c677042a80ed	json	http://itd.rada.gov.ua/declview/Home/Main/17948/2014
17948	Сюмар Вікторія Петрівна	2015	8e7ea84d-4ba3-42d8-8d01-9e8f8ac9147a	json	http://itd.rada.gov.ua/declview/Home/Main/17948/2015
18142	Тіміш Григорій Іванович	2013	c2450025-af9f-49b5-835d-0f4d8fbaa412	json	http://itd.rada.gov.ua/declview/Home/Main/18142/2013
18142	Тіміш Григорій Іванович	2014	82c82da1-c6a9-423b-80be-9eb7fded9b14	json	http://itd.rada.gov.ua/declview/Home/Main/18142/2014
18142	Тіміш Григорій Іванович	2015	80041cce-5040-48c1-898d-1f70d568cfce	json	http://itd.rada.gov.ua/declview/Home/Main/18142/2015
5486	Тарасюк Борис Іванович	2013	5f93a84c-1078-48df-8b20-8f1e5570a084	json	http://itd.rada.gov.ua/declview/Home/Main/5486/2013
5486	Тарасюк Борис Іванович	2014	429834c8-eec0-43ee-8bd3-620379335273	json	http://itd.rada.gov.ua/declview/Home/Main/5486/2014
5486	Тарасюк Борис Іванович	2015	d06e3820-2f9a-47dd-85b0-da9abae39fa0	json	http://itd.rada.gov.ua/declview/Home/Main/5486/2015
18140	Тарута Сергій Олексійович	2013	8a4156db-7020-412f-8ef5-411abf5914c1	json	http://itd.rada.gov.ua/declview/Home/Main/18140/2013
18140	Тарута Сергій Олексійович	2014	5eb09c43-e606-4840-8702-3975bec34434	json	http://itd.rada.gov.ua/declview/Home/Main/18140/2014
18140	Тарута Сергій Олексійович	2015	da2c352c-8755-4396-8fa1-0c20ec8e745a	json	http://itd.rada.gov.ua/declview/Home/Main/18140/2015
17947	Тетерук Андрій Анатолійович	2013	05672a0a-5487-4cff-8280-b0e8972d8b9d	json	http://itd.rada.gov.ua/declview/Home/Main/17947/2013
17947	Тетерук Андрій Анатолійович	2014	4e2a265d-d3e0-4b9b-8321-308330fd8c0b	json	http://itd.rada.gov.ua/declview/Home/Main/17947/2014
17947	Тетерук Андрій Анатолійович	2015	57c186f2-3217-424f-894e-f6a89772ee77	json	http://itd.rada.gov.ua/declview/Home/Main/17947/2015
1792	Тимошенко Юлія Володимирівна	2013	016824dd-4a99-4a8e-85d4-23e57de0ad8e	json	http://itd.rada.gov.ua/declview/Home/Main/1792/2013
1792	Тимошенко Юлія Володимирівна	2014	fa5784c5-262c-4647-8c38-14fe46d18aea	json	http://itd.rada.gov.ua/declview/Home/Main/1792/2014
1792	Тимошенко Юлія Володимирівна	2015	e30b45f0-466b-437f-83e2-9a78b7c57d82	json	http://itd.rada.gov.ua/declview/Home/Main/1792/2015
18141	Тимошенко Юрій Володимирович	2013	aacaba33-49a0-42d8-8976-8bece792c2e1	json	http://itd.rada.gov.ua/declview/Home/Main/18141/2013
18141	Тимошенко Юрій Володимирович	2014	12f90d6e-7502-4d4c-86a9-86fcee170d59	json	http://itd.rada.gov.ua/declview/Home/Main/18141/2014
18141	Тимошенко Юрій Володимирович	2015	7b77199d-138a-48e7-8b4d-a39d8f8764cb	json	http://itd.rada.gov.ua/declview/Home/Main/18141/2015
17950	Тимчук Дмитро Борисович	2013	558b4358-7cc5-4cc2-8755-118f6da92791	json	http://itd.rada.gov.ua/declview/Home/Main/17950/2013
17950	Тимчук Дмитро Борисович	2014	76eb1dfc-b5ac-4941-8b1f-fa0195bfcf82	json	http://itd.rada.gov.ua/declview/Home/Main/17950/2014
17950	Тимчук Дмитро Борисович	2015	f4b16130-ec29-453c-8987-90a21247abd1	json	http://itd.rada.gov.ua/declview/Home/Main/17950/2015
15676	Ткачук Геннадій Віталійович	2013	542d4a73-0dcf-4a56-8b4e-7ce8e0f8f0c5	json	http://itd.rada.gov.ua/declview/Home/Main/15676/2013
15676	Ткачук Геннадій Віталійович	2014	6e629126-dd0d-428c-8f80-12b44e76f044	json	http://itd.rada.gov.ua/declview/Home/Main/15676/2014
15676	Ткачук Геннадій Віталійович	2015	289b2a93-aaed-4ab8-8b92-9e5f35b9deb6	json	http://itd.rada.gov.ua/declview/Home/Main/15676/2015
5415	Томенко Микола Володимирович	2013	effbefd5-6efe-46bd-8d14-0f0fad233449	json	http://itd.rada.gov.ua/declview/Home/Main/5415/2013
5415	Томенко Микола Володимирович	2014	217bd476-310f-4d6c-8495-39f16e668049	json	http://itd.rada.gov.ua/declview/Home/Main/5415/2014
5504	Третьяков Олександр Юрійович	2013	388c086c-3898-494b-8fc1-9200917a38c4	json	http://itd.rada.gov.ua/declview/Home/Main/5504/2013
5504	Третьяков Олександр Юрійович	2014	3f6eea2d-bc26-4736-8d1d-8a79cc0e0863	json	http://itd.rada.gov.ua/declview/Home/Main/5504/2014
5504	Третьяков Олександр Юрійович	2015	c00d52c1-65b3-4fed-87c0-a55ffde4e481	json	http://itd.rada.gov.ua/declview/Home/Main/5504/2015
17987	Тригубенко Сергій Миколайович	2013	ee0ca6ef-2081-44cd-8e79-4abdc2fc5c91	json	http://itd.rada.gov.ua/declview/Home/Main/17987/2013
17987	Тригубенко Сергій Миколайович	2014	3e709185-c26b-4f36-8504-1a42847fdb16	json	http://itd.rada.gov.ua/declview/Home/Main/17987/2014
17987	Тригубенко Сергій Миколайович	2015	07e205c5-f777-4ccd-82b4-1586262eb9c4	json	http://itd.rada.gov.ua/declview/Home/Main/17987/2015
2086	Турчинов Олександр Валентинович	2013	17c15138-0195-4777-8bdc-92dac0e02eeb	json	http://itd.rada.gov.ua/declview/Home/Main/2086/2013
